client_id,first_name,last_name,address,email,phone_number,account_creation_date,account_status
a4cdf34b-e7ff-4c2a-a929-2d74af3bb633,Brian,Blanchard,"544 Conner Courts Suite 577, Lake Jerry, MA 82570",xvargas@example.com,728.892.7023x9342,2017-10-28,closed
a86556d7-bc8a-47b4-8b4b-0b5e25068e9c,Brandi,Levy,"433 Pena Isle, Debrafort, ME 02573",kara67@example.com,+1-918-635-0502x2584,2024-02-17,inactive
58a54abe-efdf-4e4e-a9f4-19f4302c4d01,James,Pitts,"0714 Margaret Divide, Rebeccaside, DE 69339",bgarcia@example.org,978-850-9539,2019-07-08,suspended
3df4f0da-d413-4acd-8bd0-66b6c809ad08,Jonathan,Dorsey,"USNS Watson, FPO AE 25378",keithpark@example.net,(271)296-3007x3411,2019-08-05,active
e88e5cc0-56a0-496f-856a-e64b2ed8f01c,Elizabeth,Winters,"95694 Roy Meadow, Amystad, NJ 86525",alexandrahines@example.org,(450)315-5417x9823,2016-12-09,inactive
20407f68-2b80-474d-add2-1da711c34582,Jeff,Thompson,"976 Lewis Keys Apt. 565, South Williamfurt, RI 61940",michael27@example.net,518.443.5972x8641,2019-04-03,inactive
0ce81c1a-77e3-48f9-85a9-7129294b6afc,Todd,Cowan,"6337 Brown Wall, North Robinfort, MI 53434",leeandrew@example.com,912-635-5833x2934,2023-11-26,active
5d519ade-5704-402b-a3ee-9532502fc22f,Todd,Medina,"136 Lloyd Shoals Suite 493, East Timothy, TX 10144",bprice@example.org,282-257-0542x47662,2018-05-07,suspended
aa555c35-cda0-4462-94a9-c0a2fc6c211a,Melissa,Rivera,"45187 Brian Neck Apt. 002, Brownfort, NY 38501",alexandra24@example.org,(786)438-8127,2018-06-02,closed
5b83a876-1bd2-4a84-adfe-0d761b396f8a,Brian,Case,"30793 Michael Park, Davidland, LA 59898",tylercampbell@example.org,(282)806-4270,2024-05-16,inactive
3943f5ae-6100-46b1-9dc7-27d123ed0678,Paula,Daniels,"900 Jill Overpass Apt. 868, Edwardsmouth, MI 40630",madeline09@example.com,(812)261-1094,2024-10-11,inactive
4285c9ff-e812-4086-8d4c-b7b08c62a400,Cassandra,Green,"23945 Rodriguez Knolls, South Christina, ID 96391",williamshunter@example.com,(290)344-0256,2020-02-08,inactive
5804ee3d-54b8-4f32-9318-cf538098e491,Dylan,Erickson,"117 Emily Landing Suite 148, North Anthony, PR 46370",susanbrown@example.net,(740)592-9928,2018-12-08,inactive
b3d6f792-f686-4d1c-8d6e-788e96933769,Michael,Mathis,"8225 Garcia Fort Suite 761, Brownberg, RI 88013",allison25@example.com,(929)462-6824,2019-06-27,active
9ccd85d7-0a66-4337-8376-76575aa8f2c4,Eric,Young,"8497 Briggs Forges, West Angelland, ME 16973",housejoseph@example.org,281-389-0351,2021-04-28,inactive
881805c8-50e6-4897-8220-af10247c3575,Elizabeth,Lee,"2712 Johnson Trail Suite 191, Lake Alexander, AZ 56610",andrewdominguez@example.com,001-907-555-0625x8556,2019-06-17,inactive
2e910c38-d143-4dfe-bf2a-161f233b5f13,David,Wall,"644 Turner Port, Georgemouth, AK 64663",johnsonjared@example.org,407-440-9121x31099,2022-08-31,suspended
26fa5792-9b5c-4c11-ac0e-c4d0871c862d,Melanie,Turner,"5332 Gina Summit Apt. 333, Amymouth, PW 84893",xhunter@example.net,+1-564-603-8959,2023-03-19,active
a9744120-a75a-4a61-bf31-a8d8e12f06e3,Jill,Cummings,"22551 Bruce Unions Apt. 110, New Victoriaville, MT 26137",jasminerobinson@example.com,2167068824,2022-12-09,suspended
62bd2542-f350-4810-9130-b7ce85166573,Jo,Bennett,"815 Mark Inlet Apt. 141, Lancetown, NJ 07408",moorealan@example.net,(467)542-8799x1416,2018-03-29,closed
aefe4819-ca3b-4071-8af3-288f7b001839,Alison,Floyd,"10867 Walker Light Apt. 767, Newmanhaven, CO 76173",pricesusan@example.com,(621)775-7057,2019-12-16,inactive
9fc3bc70-9f03-4d5a-82df-6b1f41eefb13,Julia,Brown,"9288 Short Plains, Michaelland, ME 32512",michelleaguilar@example.com,673-689-1293,2015-12-27,suspended
e0d0b6ba-1d01-4688-9c2a-bad19d7241dc,Brenda,Cochran,"01559 Chad Avenue, Lake Stephenborough, HI 91900",timothy02@example.org,+1-795-503-6226x8830,2024-02-25,active
78e78fc9-711b-4b8c-bfc8-bed18e48c061,Jennifer,Tucker,"2894 Ashley Brooks, Cheyenneville, AS 52207",andrew90@example.com,984.881.1281x03056,2017-10-22,closed
310d6388-a868-49b1-b68b-6358d7824f76,Alicia,Brown,"2921 Thomas Key Suite 223, East Loriberg, VT 59702",marie03@example.net,(591)861-6683,2016-03-20,inactive
ff2ed14d-b480-40d2-a340-22459c88eb2c,Susan,Burton,"925 Christopher Groves Suite 776, Lauramouth, WA 34050",denise49@example.net,001-568-694-3140x186,2021-07-04,active
4811683a-be0d-49b9-a6a2-b36c5f469b99,Hailey,Bailey,"6839 Michael Pine, Russellbury, DE 14312",angela02@example.net,(607)740-6280,2023-11-01,closed
d7259680-53be-4f75-8eec-f140506a3114,Marvin,Russell,"824 Stone Mountains, Matthewfort, CT 75535",kwells@example.net,697.404.9592x400,2016-09-04,closed
aa55e555-81d3-4f8b-a63d-55dfeeada7c5,Lucas,Brennan,"48199 Timothy Ridges Apt. 006, North Jessica, NY 17527",carrolllori@example.net,340.514.3010,2017-04-07,suspended
eb31ea44-a721-490c-bb45-c738cb8b305d,Troy,Campbell,"9778 Morris Mountain Apt. 287, Lake Joshuaberg, NE 33296",billygreen@example.com,001-773-705-1235x2375,2020-07-22,closed
22aea739-f332-44ff-ac10-a334f4727254,Dustin,Cisneros,"44897 Darlene Trail, Hardingstad, NC 60973",kimberly46@example.org,950.870.0358x983,2015-04-18,inactive
65907d27-6bd7-4ee1-9d8a-4a53b13c9120,James,Brown,"0629 Miller Mount Suite 400, Carmenview, MI 04034",jimenezalicia@example.org,953.623.9085x986,2016-08-09,closed
326a694a-d912-4e61-92ce-b4aedb632ccd,Kim,Perez,"591 Keith Way, Reevesville, NE 92503",michelle53@example.com,224-286-5812x7710,2021-12-09,active
154c76dd-fc3f-4b84-aa96-8e0f3394e391,Kaylee,Sanchez,"063 Harris Drive Apt. 559, New Ashley, AK 58580",jessicawest@example.org,4415515810,2020-08-23,inactive
172ffec3-3dea-4450-a742-89103f58c0c3,Stephanie,Wright,"682 Rachel Plain Apt. 576, East Charles, NV 86892",timothy55@example.com,001-591-697-1649x44209,2016-08-28,inactive
57090d93-db2a-46af-82d1-17f6b0cd7012,Elizabeth,Cohen,"155 Derrick Valley, Karlaton, OR 45249",pconway@example.net,303.321.2910,2022-07-07,closed
0beaa7e1-13c8-4564-addc-f6854d7f6f8b,Colleen,Rodriguez,"36936 Randy Knoll Apt. 222, West Kimberly, HI 76929",wesleysmith@example.org,+1-917-672-3695x765,2018-02-26,active
8c604cb0-4e60-454f-8850-cebd116d2760,Karen,Johnson,"677 Chase Locks Suite 826, Herringbury, NC 64344",teresarubio@example.org,001-259-992-7959x9116,2017-01-03,inactive
478071c1-4816-4ae9-89da-b929da850ab2,Alexis,Garcia,"70041 Tracy Keys Apt. 649, East Rhondahaven, MI 97766",lkirby@example.org,001-718-305-0254x692,2016-03-24,closed
0f9d0c4a-0508-48ea-be34-eb3c6d590b1f,Isaac,Carr,"8510 Edwards Rapid Apt. 717, Campbellmouth, MI 31442",kellysalazar@example.org,5314102564,2022-12-05,active
44f319d6-75fb-4305-9c35-42f79dc6bde4,Bryan,Butler,"4820 Rivers Divide, New Brucetown, MT 22563",calderonmichael@example.com,+1-293-752-5816x68169,2016-06-29,closed
23942816-7dba-43df-8b9b-3018b2fb2804,Corey,Cruz,"52890 Daniels Garden Apt. 134, Lake Paulfort, RI 53190",gregrocha@example.org,663.274.9700,2021-05-15,closed
f85db1b1-1c36-4f28-b59d-1b4c095b76dc,Tony,Harding,"136 Olivia Grove Suite 087, Austinborough, NE 60544",william47@example.org,950.603.3206x50839,2017-01-06,closed
3bbecdd0-456b-4098-8544-337674f105f7,Kayla,Elliott,"648 Rivas Ways Suite 321, Port Raymondview, CA 92766",jonathancarroll@example.net,+1-214-576-4292x770,2024-11-07,suspended
573898a9-97f0-46c3-a2f1-74dcdf9c19cd,Jamie,Cain,"926 Burns Mission, South Jose, NE 82306",josephvaughn@example.net,230-888-2421,2021-04-16,active
716e2ccf-250c-470f-b406-c902002ab203,Sarah,Mccarthy,"28531 Paige Mall Suite 450, Millerton, AK 44554",castanedaelizabeth@example.com,(328)227-3986x43832,2022-08-31,inactive
53c284c0-c87d-49c7-a459-5ab9a23ea8d3,Ashley,Davies,"2795 James Highway Apt. 983, West Chasefurt, FM 42753",david77@example.com,001-634-815-8221x209,2017-08-21,suspended
82f051fe-3ed9-4f8a-b90b-7b455db68387,Cynthia,Smith,"7040 William Spur Apt. 301, East Jonathanfort, VI 77798",tiffany72@example.net,(826)457-0720,2020-10-25,suspended
2610b555-6bdb-4f60-9ef7-fa64b2342a23,Deborah,Watson,"901 Campbell Run Apt. 525, North Ashleyfort, SD 47379",heathercabrera@example.net,(272)723-2143,2021-12-09,inactive
1e949bff-7f45-4964-b930-1d8fdf929222,Timothy,Benson,"488 Miller Spur, East Zacharyland, AS 07672",upugh@example.net,379.634.3765,2016-11-08,suspended
d020fefb-c81e-4f88-bd32-d302193ae16a,Kristina,Reeves,"7066 Stanley Mount Apt. 356, South Gary, TN 12496",matthewfranklin@example.net,665.642.1887x877,2020-02-23,closed
22b67b76-7563-4b6b-b427-a12787f9f631,David,Jones,"USS Williams, FPO AA 85574",michaelstafford@example.org,345.435.3450x027,2020-12-24,closed
0a608a52-f76e-4cad-a0ca-6397bf317624,Deborah,Smith,"7816 Krueger Trail, Kimberlymouth, MP 77594",jamesgoodman@example.com,832.909.4595,2018-04-22,suspended
52bbdb1a-a05c-4a47-b199-639f2f7d9177,Dawn,Dixon,"772 Bryan View Suite 232, East Austin, VI 84536",osoto@example.net,533.673.8026x320,2024-08-03,active
a4dff17e-82bc-4117-985a-367eb6be8c66,Peter,Walker,"1167 Rebecca Well, West David, TX 40675",brittney99@example.com,(611)369-3316,2024-01-16,closed
c4b48022-49ed-477b-975a-2157a4b2855d,Jennifer,Robinson,"8711 Sanders Prairie, New Emily, AR 26698",carljones@example.com,587.553.7425x6214,2019-09-19,active
c46516f4-07a9-496e-a191-8535e844e298,Steven,Savage,"929 White Flat, Kevinberg, AS 65560",smithcheyenne@example.com,(900)294-2382x4444,2024-02-05,closed
d9d2bdba-51ed-400e-9837-7a19399aff6c,Jennifer,Floyd,"850 Bartlett Lodge Suite 067, Sergioton, MI 43240",laurenporter@example.com,920-388-9323x97139,2019-01-09,inactive
3be414c9-b553-4d42-a4e3-4a4c7a9ca8d4,Larry,Price,"51271 Maria Walk Apt. 420, Dawnfort, PW 53065",fball@example.org,(411)942-6959x0556,2024-03-06,suspended
4f6b4498-cc53-4ee9-880d-0cb19aab7523,Cynthia,Smith,"97719 Mario Road, East Williamfurt, FM 49477",kenneth44@example.net,213-841-1522,2016-07-08,closed
b7c7cd20-7b18-4e33-b341-eae8953694f7,Brittany,Hanson,"1094 Huffman Centers, Smithport, SC 74328",maria67@example.com,9166589553,2021-08-09,suspended
73e486bf-3bbc-4dc1-8b77-08f6addff1fa,Carol,Dudley,"278 Edward Wall Apt. 801, Lake Kennethmouth, RI 17332",qblair@example.net,001-699-938-9025x547,2019-01-02,inactive
77f25ba7-5817-4d28-89ad-0375ee238c33,Rachel,Ware,"0398 Foster Highway, New Joy, SC 16327",joseph32@example.net,001-216-226-0337x38575,2015-05-08,inactive
ec6fabde-1b64-4627-9b33-2691886a0418,Vickie,Smith,"51494 Michael Street, Leahberg, WI 04534",jasonmartinez@example.com,675-618-0216x3838,2022-01-04,closed
b8d5764a-9fb3-40af-baae-c1efc73db2dc,Leonard,Martin,"USS Spencer, FPO AE 34308",parker10@example.org,+1-543-710-3184x3460,2022-01-04,inactive
640b605e-493b-4bb6-beea-083c0f256f31,Alexis,Gonzalez,"641 Brian Passage Suite 994, New Virginiatown, MA 70060",turnerjennifer@example.org,(395)744-1247x385,2019-02-27,closed
26f07d4a-5281-4531-a7ef-b83c57e2a5bc,Abigail,Lewis,"417 Ryan Tunnel, Whiteton, AL 34493",qjacobs@example.org,(793)293-1755x1585,2015-03-13,suspended
d6b57019-66d9-4186-8659-b656e1408d8f,Ashley,Madden,"4280 Rhonda Turnpike Apt. 416, Rogerview, SD 35901",nathan44@example.net,001-679-681-7862x43695,2023-05-28,suspended
44a852c5-d9e3-4e47-b97c-e0c7804ae10d,Robert,Herman,"00774 Loretta Pike, Nicolefort, HI 25831",stacey69@example.net,294.580.0997,2016-09-25,inactive
6fe75857-9a3c-41a5-ab48-f32f1c320378,Howard,Jackson,"109 Gomez Meadows, Reedside, NY 57131",gryan@example.net,993.883.4284x449,2020-01-29,active
d5ea2f61-b731-4c10-9ec8-d1deeaf74b95,Brittany,Sanchez,"539 Diaz Place, Davisview, RI 16112",brittneybarajas@example.com,001-277-291-4421x728,2015-04-25,active
d3f17ff6-88ff-4d4e-b94e-5709285a169f,Ruth,White,"8517 Reginald Stravenue, East Victoriatown, VA 42681",stephaniejimenez@example.org,001-605-446-3451x9528,2024-01-31,suspended
c3a0c830-fe81-4578-8c7e-9dd21aa5f188,Sandra,Harvey,"94670 Brandy Path, Williamsfort, GA 65955",lambertnathan@example.com,(462)209-7340x44381,2015-12-21,suspended
902aa810-1c3b-4cd3-82d9-e209d84ccf2a,Michelle,Johnson,"66021 Dawn Extensions, Davidside, DC 65728",mary55@example.org,773.630.5180x3015,2017-10-30,active
e491a7b3-50d1-4e67-9bdf-f6f609b09742,Robert,Mata,"17855 Lee Meadows, Elijahton, WI 89400",matthew27@example.org,001-273-611-7962x39929,2019-05-10,inactive
6d30a87a-c05c-4d69-8fa8-b7569f47959e,Tara,Werner,"45277 Mccormick Lights Apt. 906, Port Mariah, KY 32837",frose@example.org,(941)613-9851x758,2023-12-07,suspended
fa5a2674-fc08-4416-8493-0e5efe1beb63,Daniel,Nguyen,"9519 Meredith Union, Robertschester, NV 41551",myerspamela@example.com,001-380-507-3220x71461,2020-08-29,inactive
9a07db9f-ec98-4beb-8e7b-543979474590,Thomas,Donaldson,"56481 Todd Square, North Susan, CO 91287",ashleycosta@example.org,460-344-5499x70387,2022-09-10,suspended
375298f2-ed06-4a9f-952e-67e72eff18a5,Carl,Shah,"12582 Potts Drives Apt. 921, Thomasmouth, ND 61203",angela36@example.com,685-683-8901,2022-12-16,suspended
a98a4db0-764a-4ca5-a779-48f028ef456c,Mary,Rodriguez,"56491 Daniel Walks Suite 000, Clarkeview, HI 72791",garciamelissa@example.net,+1-847-762-1856x46255,2020-05-08,inactive
12f6ccaa-b805-45bc-b725-389c86512319,Kimberly,Payne,"3331 Martinez Vista, Mayerchester, ME 85487",angela68@example.org,+1-308-519-4893,2019-10-09,closed
a9d9e6da-9548-4bcd-9a1d-6f79786b5aa2,Gwendolyn,Scott,"44952 Eric Manor, South Dawnville, ND 95770",catherinefisher@example.org,+1-666-863-5718x0455,2024-05-05,active
643ae657-1ec3-40a8-92a9-84763c1ea3fd,Albert,Lawson,"6929 Vazquez Crossing, Tateville, MI 71263",rhall@example.org,941.267.0946,2024-04-01,suspended
9d37690c-6112-45d0-aa1c-64982d5b8a00,Theresa,Travis,"0584 Darrell Meadow Suite 738, Sheltonville, FL 75625",tamarawilliams@example.org,001-539-843-5103x136,2020-11-08,suspended
f343b20d-df1e-402f-b7b4-e61f0b67acda,Corey,Rubio,"94354 Martinez Fork Suite 617, New Laurastad, TX 02891",xcooper@example.net,+1-888-767-5119x6361,2019-03-20,closed
9799ed44-860e-40bb-9858-b76dde77e485,William,Jones,"452 Walker Landing Apt. 028, North Sherry, WY 14178",mmontgomery@example.org,367-893-4849,2022-11-30,active
85db43be-71b1-4812-a8c2-d24c44c32ce4,Rebecca,Salas,"946 Max Divide Suite 411, Silvaview, WV 75030",angela19@example.com,+1-895-955-1129x2916,2015-09-12,closed
ea84456d-e5ee-40ca-842e-533d91730eb5,Christopher,Olson,"1744 Christian Manors, Lake Ashley, NH 61573",charles30@example.com,646-842-1661x65491,2021-03-26,active
4af75d4f-c98d-4714-bfe7-0923f6093a57,Randall,Church,"29603 Morton Road, East Ashley, IN 81742",butlerapril@example.net,(514)554-0624,2016-02-20,active
d852b2bd-2dab-4391-93c0-37cdce794051,Nancy,Lopez,"82547 Rodriguez Junction, Smithshire, DE 60349",keithtimothy@example.org,001-884-740-0012x31521,2020-12-17,closed
86082e0f-a613-4a5e-893e-c9645589d30c,Marissa,Sherman,"143 Lindsay Expressway, New Terri, PW 85150",patrick76@example.org,605.274.8943x41763,2021-01-01,closed
6f5e1444-cdaf-475f-b4f5-e765940ef301,Michael,Owen,"67363 Rodriguez Flats, New Amberchester, NC 68172",julieadkins@example.com,9808800193,2017-04-06,suspended
161c9eef-919a-448b-abaf-460f249d0105,Kyle,Simmons,"78925 Mike Road, Turnerborough, CT 97821",bakerjames@example.org,+1-476-296-8855x3924,2018-11-25,closed
28e1218c-7505-4d81-bbe2-7fe21886471e,Richard,Campbell,"5684 Johnson Ways Suite 756, Lake Jessica, ND 30503",kchoi@example.net,+1-461-549-0532x894,2019-09-26,active
009e085f-c002-4318-ac00-2e2a88ed6fd7,Joseph,Chen,"126 Tamara Prairie, Robertfort, DE 23112",steven11@example.org,001-897-433-8366x7402,2018-01-19,closed
1a799494-8094-42c2-a8d1-b09955b532e6,James,Nelson,"3074 Conley Junctions Apt. 889, East David, DC 60494",kenneth87@example.net,5743438742,2024-05-27,active
9bf236a2-96ce-4a73-97f1-22880854a219,Matthew,Weeks,"651 Davis Highway Apt. 419, Gracehaven, DE 94437",jherrera@example.net,+1-724-652-7485x797,2018-12-06,suspended
0b8508e9-40ba-45e5-be7c-2a86cefda3c6,Rachel,Rice,"3616 Williams Villages, Englishfort, AS 13430",markbaker@example.net,(316)564-5538x2912,2019-11-16,inactive
5aa63fff-5ad4-4bb2-952d-a9722566eac1,Sandra,Solis,"0011 Martin Lake Apt. 921, Richardberg, CA 29805",jeanmiller@example.net,709-510-4662x34000,2016-10-25,inactive
88e57c30-53d5-4ef2-9033-5c259c043001,Michael,Mitchell,"Unit 5173 Box 2589, DPO AP 28006",wjohnson@example.com,796-758-3887,2015-05-12,closed
e42e786c-26d2-4116-8ef6-481450e5dfc0,Jacqueline,Morgan,"871 Mark Wall, West Roy, VA 02677",kingjudith@example.net,899.991.5956x2361,2022-09-18,inactive
523915f3-11ac-47b9-b8e1-f6f9b3735240,Olivia,Gross,"296 Kelsey Parkway Suite 371, Espinozaport, PR 67602",zgalloway@example.org,678.797.4575x342,2023-03-20,active
1c4d378b-f320-4a66-b2ac-5ff84847768b,Mark,Davis,"45184 Mcmillan Ferry, Dwayneville, DE 65526",nelsonadam@example.com,+1-686-316-6131x52327,2017-05-04,suspended
dd5b30f8-a09a-4b36-a1e4-77ba86999709,Adam,Best,"3930 Middleton Common Apt. 127, Port Shannon, VI 21898",rwhite@example.com,001-668-503-7006x74328,2015-10-09,inactive
6b09f0a8-3627-48f0-9761-6f192e862949,Amanda,Hall,"948 Wilson Walks Suite 180, Joneston, MD 41423",jamesgarcia@example.net,(248)277-3328x416,2019-12-01,active
739494a0-9e86-4ba5-aa62-cd871d241797,Scott,Tucker,"2472 Tamara Avenue, Christinechester, UT 17656",tammy51@example.org,(478)574-4771,2015-11-01,active
a54d5457-242d-42e4-b63a-a6674686a743,Kimberly,Porter,"5621 Lynch Motorway, Burtonborough, GU 99150",bakeramber@example.com,580-274-1132,2018-05-28,inactive
e89bb2e5-8ea4-4e1d-941c-dfd3944be008,Amy,Costa,"44022 Casey Drive, Port Michaelborough, OH 55299",hnelson@example.org,+1-908-228-8781,2019-08-03,active
07f68435-5fc6-4df8-929a-3eee94280bc3,Ashley,Rodriguez,"45966 Hill Divide Suite 295, Cainfort, ME 19660",latashamorton@example.org,001-646-434-6908x4414,2018-02-08,suspended
8f76e99c-7d6b-4420-a238-8ee3a77f77ad,Joshua,Robertson,"891 Mark Loop Apt. 604, New Anne, DE 98683",johnsonlydia@example.org,424-446-9726,2023-03-26,closed
d8c84bfd-0b45-4760-aae2-68eafdcd4fe5,Jeffery,Mendez,"77563 White Vista Apt. 773, Brewerfurt, NE 17941",riveramarvin@example.org,+1-733-305-3868x61227,2017-04-24,inactive
71dc588d-6484-4a68-b711-6d4dda1fd747,Shaun,Scott,"61887 Ali Drives, Melissafort, MT 18638",gpatton@example.org,+1-469-532-5500x29001,2021-02-14,suspended
198ed6c3-709f-49b2-9023-4841af08e6c1,Robert,Rios,"PSC 3813, Box 8301, APO AP 58785",benjaminturner@example.net,(626)382-3242,2017-08-19,active
6c6fca34-f851-4bb2-a8a6-92669aa8de6c,Brian,Johnson,"71798 Sawyer Mall Apt. 167, Port Howard, VI 10872",kimberly28@example.com,979-388-8753x587,2016-02-04,closed
f904b3cb-4772-459a-a500-f01f9993d8ad,Emily,Davis,"87579 Michael Neck, West Nicole, ND 64135",garciakatrina@example.net,(217)621-9838,2019-11-24,suspended
cdf31b33-16bb-4bd7-82a5-5af35a832785,Gina,Oconnell,"9996 Wang Forest, Port Maryport, IN 95008",phutchinson@example.net,554-944-9556,2017-01-19,active
febbf432-82dd-44b3-bd93-52a0225991fe,Judy,Smith,"26790 Mckinney Canyon Suite 478, Millerville, AK 72439",nbenson@example.net,(999)337-8406,2024-08-17,active
28ef8d15-54da-4c53-9c21-5b52685e3802,William,Drake,"02120 Lauren Springs, East Brenda, WV 03251",smithchristine@example.net,(516)226-6615x5794,2020-12-08,suspended
8a378034-952a-425b-b5f8-a1897cbc6a65,Joshua,Peters,"337 Mary Drives, East Michelleview, SC 20867",kennedydavid@example.com,(580)448-6376x695,2015-09-22,inactive
0b94d240-0d89-40a6-8854-6ba0a134d212,Michael,Schmidt,"55780 Hamilton Village, Mariamouth, MH 82458",sean00@example.net,(922)253-2421,2024-08-07,suspended
f35c2b04-e6ce-42d9-a8c1-65caba1e1c92,John,Long,"47184 Peters Ports Apt. 633, Watsonmouth, GA 83196",marywilson@example.com,+1-370-872-6065x8242,2020-01-14,suspended
1a87b9fd-9dd1-49a1-9b85-48a70a077ecf,Desiree,Gonzalez,"45926 Bonnie Ports Apt. 541, Padillashire, AK 22724",jrodriguez@example.org,385-972-8585x659,2019-04-01,inactive
50ab8480-c615-4b52-a795-a5514e17b49f,Kimberly,Barnes,"606 Watkins Springs Suite 570, South Tyronefort, OK 46690",ashley73@example.com,995-977-0001x418,2015-11-22,suspended
5ba2b6dc-e29e-4911-be7f-f30dc31bf727,Tiffany,Lane,"02128 Dunn Ports, North Marcmouth, MA 80154",matthewgonzalez@example.org,9325417219,2023-02-12,suspended
20e7995b-594b-4684-a6e8-7dae883cab8b,Micheal,King,"7990 Warren Tunnel, North Brian, CA 33732",brianna34@example.org,230.522.2771x924,2023-06-12,suspended
e719d028-cd29-4734-a802-e0826671eabb,Alicia,Vega,"90390 Levy Pines Suite 227, East Robertview, MA 41447",ruizmichelle@example.com,778-919-2825,2015-03-16,closed
3925aad4-eaac-4369-8925-b52446169f15,Stacey,King,"2537 Cooper Spur Apt. 397, West Tracyville, ND 26477",volson@example.org,+1-243-386-8046x994,2020-05-15,active
ddc5f7fb-5c2b-4d9c-ade5-7d98a66ccf81,Veronica,Roberts,"7512 Heidi Trafficway, Lake Ann, AK 11839",cshaffer@example.com,2548974500,2020-10-14,closed
6383e1b2-2ce8-47e0-a3bc-b397a6988dc4,Brooke,James,"8917 Gary Fords Apt. 886, Hickmanborough, MT 99503",martineric@example.net,484.510.5854,2019-08-28,active
b1a3ab56-e0a1-426e-bfe3-db7f8a669daa,Samantha,Curry,"960 Belinda Estates Apt. 249, Lake Nicole, PW 66510",andrea99@example.net,316.234.8415x6759,2020-09-16,inactive
e520e063-b184-42db-b752-6541681c7c1e,Alexander,Coleman,"1691 Jade Spurs Apt. 210, Taylorstad, MN 61825",anthony49@example.org,493-257-3939,2024-02-06,suspended
69bb4f95-8141-4b99-bcce-be0d150aec42,David,Gomez,"38059 Darin Station, Andrewville, KS 43495",amber58@example.net,001-278-713-4057x66466,2022-03-02,active
85f2fce0-3aa9-472e-8e24-3991537a5e2f,Lori,Berry,"1897 Kayla Via, West Douglas, CO 01666",amybarnett@example.com,746.211.2494,2020-07-30,suspended
de656cc8-d997-454e-8bc3-78e580d6d487,Natalie,Ramos,"5445 Michelle Drives, North Davidbury, RI 13484",atkinsanna@example.org,+1-487-806-7085x25433,2020-08-09,active
cdff7948-a2cc-454b-b631-30903e26e0c3,John,Moore,"29734 Zavala Drive Apt. 848, Thompsonland, WA 97613",jamesfoley@example.com,001-940-542-9997x916,2019-01-17,active
d8b1c2c6-6ed8-441d-bdef-ced971c1f621,Eric,Wright,"0810 Knapp Hollow, Melindaside, ME 36846",christopherlopez@example.net,9017342883,2023-09-09,active
c7ea5050-ae78-4885-9343-beebce33b6de,Karen,Barrera,"300 White Falls Suite 325, East Michael, KS 35314",wdiaz@example.com,(535)938-0044x223,2020-04-15,suspended
941a4066-113e-46da-b150-8dd1a3a7eff5,Melissa,Rodriguez,"2823 Thomas Lodge Suite 964, Meadowsshire, NV 07606",rhorton@example.com,214-267-0656x4186,2018-09-12,inactive
acbcc471-955a-4924-8622-610234d0cb6f,Joseph,Hill,"8206 Wise Villages, East William, TN 81588",brennanshane@example.org,+1-301-273-1343x04687,2024-03-05,active
e5f64428-bda6-478c-b00a-4319a85cb3ab,Christopher,Willis,"2701 Justin Cape, Port Larryburgh, WY 95976",rachel82@example.org,001-949-408-8642x92609,2018-10-19,suspended
5a377473-befa-40b8-a322-69b41879b941,Shannon,Avery,"PSC 7004, Box 1822, APO AE 20380",qmiller@example.com,247-743-0694,2018-10-28,inactive
8b5f1d34-5461-442f-8f9a-085f4dfce144,Christina,Joseph,"USCGC Gonzalez, FPO AE 30974",uhawkins@example.com,(632)648-6180,2019-10-03,active
b6aca0b8-7897-4975-830a-ce052b279d94,Lisa,Blevins,"6956 Taylor Park, South James, CO 79768",jack73@example.org,(684)900-1688,2019-07-27,closed
b2b231a9-d89e-4987-93f0-ab2b965d1fa7,Jennifer,Wade,"39610 Hooper Field, Dustinbury, TN 36347",angela09@example.net,+1-723-437-5546x3845,2024-05-22,inactive
3036484a-7084-4cfa-af8a-2fb3355a794f,Ashley,Jones,"PSC 9739, Box 6540, APO AP 45977",mark95@example.org,437-713-3741x5913,2018-01-14,suspended
92f46f4c-bc8a-4ab0-b180-76e0ff033135,Robert,Hernandez,"55002 Brooks Hollow, South Ashleymouth, TN 04753",daughertyjoseph@example.net,377-519-6133,2016-04-07,closed
94cadbff-6419-4db0-99d7-604f7dee22fd,Melissa,Rodriguez,"3856 Amanda Canyon Apt. 803, East Maryville, AZ 00836",salinasadam@example.com,906-603-6850,2023-10-30,closed
67b87fab-a69d-4db2-bccc-43ed539983bc,Lucas,Roberts,"51474 Johnson Stravenue Apt. 359, Harmonville, AS 79952",ijones@example.net,001-816-219-7293,2022-06-06,closed
9f98b2d6-dad8-4594-82ac-c82e69ef73e5,Amy,Ryan,"43736 Marshall Prairie Apt. 946, Shannonmouth, SD 23977",ana00@example.org,7532138029,2015-02-14,suspended
7bffa4c0-6116-47b1-a00b-58a43cb2e8dc,Lawrence,Sampson,"05799 Peterson Divide, Michaelside, AL 34259",emily16@example.net,250.442.8497,2023-09-28,suspended
b9619042-cd1e-48ac-ac55-def9865108e1,Joseph,Parks,"656 Holt Spur, Terryport, TN 57738",bradley42@example.org,(380)490-2781x956,2017-02-14,closed
